year,state,name,date,contest_date,market_close,poll_estimate,poll_trend_adjusted,date_dropped,vote_percent,winner
2016,New Hampshire,Hillary Clinton,2016-01-05,2016-02-09,0.43,0.4420446,0.4436,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-05,2016-02-09,0.62,0.46359870000000003,0.4667,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-06,2016-02-09,0.43,0.4423522,0.445,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-06,2016-02-09,0.57,0.46315510000000004,0.4666,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-07,2016-02-09,0.42,0.44436349999999997,0.4491,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-07,2016-02-09,0.62,0.45607990000000004,0.4635,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-08,2016-02-09,0.38,0.42928600000000006,0.4292,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-08,2016-02-09,0.66,0.4695935,0.4721,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-09,2016-02-09,0.36,0.4287952,0.4257,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-09,2016-02-09,0.69,0.4702287,0.4752,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-10,2016-02-09,0.32,0.4287709,0.4253,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-10,2016-02-09,0.65,0.4702734,0.4754,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-11,2016-02-09,0.27,0.4236993,0.4218,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-11,2016-02-09,0.69,0.4851571,0.486,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-12,2016-02-09,0.32,0.42359969999999997,0.4228,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-12,2016-02-09,0.7,0.48521400000000003,0.4859,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-13,2016-02-09,0.26,0.4240575,0.4237,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-13,2016-02-09,0.78,0.4850605,0.4863,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-14,2016-02-09,0.25,0.4240721,0.4247,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-14,2016-02-09,0.79,0.48508270000000003,0.4863,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-15,2016-02-09,0.28,0.4240735,0.4249,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-15,2016-02-09,0.78,0.48506740000000004,0.4861,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-16,2016-02-09,0.31,0.4240756,0.425,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-16,2016-02-09,0.71,0.48505420000000005,0.4866,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-17,2016-02-09,0.3,0.40446950000000004,0.4065,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-17,2016-02-09,0.74,0.5072636,0.5065,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-18,2016-02-09,0.26,0.40446170000000004,0.4061,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-18,2016-02-09,0.72,0.5073087000000001,0.5048,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-19,2016-02-09,0.17,0.3961729,0.3962,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-19,2016-02-09,0.82,0.5158583,0.5161,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-20,2016-02-09,0.19,0.38631210000000005,0.3857,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-20,2016-02-09,0.84,0.5325605,0.5338,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-21,2016-02-09,0.22,0.38597960000000003,0.3845,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-21,2016-02-09,0.83,0.5325522,0.5296,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-22,2016-02-09,0.21,0.3864433,0.385,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-22,2016-02-09,0.78,0.5302877,0.5308,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-23,2016-02-09,0.22,0.3864333,0.3844,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-23,2016-02-09,0.79,0.5304571,0.5321,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-24,2016-02-09,0.15,0.38122619999999996,0.3791,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-24,2016-02-09,0.86,0.5357832,0.536,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-25,2016-02-09,0.13,0.38213070000000005,0.3803,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-25,2016-02-09,0.86,0.5373358,0.5355,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-26,2016-02-09,0.15,0.38415920000000003,0.3814,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-26,2016-02-09,0.86,0.534883,0.5349,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-27,2016-02-09,0.15,0.38501620000000003,0.3834,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-27,2016-02-09,0.87,0.5341098000000001,0.5339,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-28,2016-02-09,0.15,0.3849554,0.3825,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-28,2016-02-09,0.83,0.5341564000000001,0.5348,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-29,2016-02-09,0.14,0.38494239999999996,0.3811,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-29,2016-02-09,0.87,0.5341537000000001,0.5361,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-30,2016-02-09,0.16,0.3849479,0.3811,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-30,2016-02-09,0.85,0.5340575,0.536,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-01-31,2016-02-09,0.13,0.3803973,0.378,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-01-31,2016-02-09,0.87,0.5377451,0.5399,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-01,2016-02-09,0.08,0.37572809999999995,0.3722,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-01,2016-02-09,0.93,0.5417900999999999,0.5444,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-02,2016-02-09,0.11,0.37169359999999996,0.4072,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-02,2016-02-09,0.92,0.5477935,0.5309,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-03,2016-02-09,0.09,0.356549,0.3539,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-03,2016-02-09,0.92,0.5504954,0.5498,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-04,2016-02-09,0.08,0.35691740000000005,0.3581,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-04,2016-02-09,0.93,0.5635382,0.5577,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-05,2016-02-09,0.07,0.3774873,0.3738,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-05,2016-02-09,0.93,0.5582086,0.5556,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-06,2016-02-09,0.06,0.3857814,0.3843,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-06,2016-02-09,0.94,0.5575473000000001,0.5563,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-07,2016-02-09,0.08,0.3960732,0.3957,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-07,2016-02-09,0.95,0.5501347,0.5493,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-08,2016-02-09,0.05,0.3973697,0.3975,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-08,2016-02-09,0.95,0.5492987,0.5491,NA,0.601,1
2016,New Hampshire,Hillary Clinton,2016-02-09,2016-02-09,0.01,0.39736170000000004,0.398,NA,0.37700000000000006,0
2016,New Hampshire,Bernie Sanders,2016-02-09,2016-02-09,0.99,0.5493031,0.549,NA,0.601,1
2016,Nevada,Hillary Clinton,2015-11-25,2016-02-20,0.9,0.5457978,0.5865,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-11-25,2016-02-20,0.16,0.3128408,0.346,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-11-26,2016-02-20,0.87,0.5458046000000001,0.5853,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-11-26,2016-02-20,0.15,0.312846,0.3469,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-11-27,2016-02-20,0.85,0.5458131,0.5859,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-11-27,2016-02-20,0.15,0.3128405,0.3476,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-11-28,2016-02-20,0.88,0.5458117,0.5865,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-11-28,2016-02-20,0.21,0.31284300000000004,0.3481,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-11-29,2016-02-20,0.88,0.5458121,0.587,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-11-29,2016-02-20,0.12,0.31284690000000004,0.3487,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-11-30,2016-02-20,0.88,0.5458322,0.586,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-11-30,2016-02-20,0.15,0.3128288,0.3511,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-01,2016-02-20,0.89,0.5459679,0.589,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-01,2016-02-20,0.13,0.3128324,0.3499,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-02,2016-02-20,0.89,0.5450305000000001,0.5869,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-02,2016-02-20,0.14,0.3130952,0.3518,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-03,2016-02-20,0.89,0.5448444,0.5844,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-03,2016-02-20,0.14,0.3131315,0.3552,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-04,2016-02-20,0.9,0.5449700000000001,0.5863,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-04,2016-02-20,0.14,0.31299119999999997,0.3508,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-05,2016-02-20,0.89,0.5447244,0.5855,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-05,2016-02-20,0.14,0.3131738,0.3492,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-06,2016-02-20,0.89,0.5447397,0.5867,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-06,2016-02-20,0.14,0.3131657,0.3488,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-07,2016-02-20,0.89,0.5442899,0.5836,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-07,2016-02-20,0.12,0.3133537,0.3465,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-08,2016-02-20,0.9,0.5453122,0.5819,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-08,2016-02-20,0.12,0.3147505,0.3394,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-09,2016-02-20,0.9,0.5454673,0.5858,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-09,2016-02-20,0.12,0.3150643,0.3432,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-10,2016-02-20,0.9,0.5454273,0.5819,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-10,2016-02-20,0.12,0.31536549999999997,0.3516,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-11,2016-02-20,0.89,0.5453042,0.58,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-11,2016-02-20,0.12,0.315299,0.3514,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-12,2016-02-20,0.89,0.5453220000000001,0.5807,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-12,2016-02-20,0.12,0.3153034,0.3506,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-13,2016-02-20,0.89,0.545325,0.5805,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-13,2016-02-20,0.12,0.3153004,0.3505,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-14,2016-02-20,0.88,0.5454685,0.5849,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-14,2016-02-20,0.13,0.3152409,0.3457,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-15,2016-02-20,0.88,0.5454859,0.5837,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-15,2016-02-20,0.12,0.3152425,0.3461,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-16,2016-02-20,0.88,0.5468415000000001,0.5821,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-16,2016-02-20,0.12,0.3158361,0.3437,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-17,2016-02-20,0.85,0.5467906,0.5805,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-17,2016-02-20,0.12,0.3158269,0.3446,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-18,2016-02-20,0.85,0.5468882,0.582,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-18,2016-02-20,0.12,0.315788,0.3466,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-19,2016-02-20,0.85,0.5469160000000001,0.581,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-19,2016-02-20,0.12,0.3157744,0.3456,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-20,2016-02-20,0.85,0.5469335000000001,0.5828,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-20,2016-02-20,0.1,0.3157536,0.343,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-21,2016-02-20,0.85,0.5475124,0.5995,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-21,2016-02-20,0.14,0.315623,0.3341,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-22,2016-02-20,0.85,0.5484723,0.5748,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-22,2016-02-20,0.15,0.3145428,0.3489,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-23,2016-02-20,0.86,0.5485489,0.5756,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-23,2016-02-20,0.16,0.314419,0.3475,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-24,2016-02-20,0.86,0.5485715,0.5784,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-24,2016-02-20,0.16,0.3143925,0.3455,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-25,2016-02-20,0.86,0.5485405999999999,0.5786,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-25,2016-02-20,0.16,0.3144182,0.3458,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-26,2016-02-20,0.86,0.5485479,0.5799,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-26,2016-02-20,0.16,0.3144204,0.3453,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-27,2016-02-20,0.84,0.5485673,0.5825,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-27,2016-02-20,0.19,0.3144172,0.3447,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-28,2016-02-20,0.84,0.526023,0.5398,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-28,2016-02-20,0.2,0.301003,0.3133,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-29,2016-02-20,0.84,0.5260394,0.5381,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-29,2016-02-20,0.2,0.3011159,0.3156,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-30,2016-02-20,0.85,0.5261051,0.539,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-30,2016-02-20,0.2,0.3011956,0.3148,NA,0.473,0
2016,Nevada,Hillary Clinton,2015-12-31,2016-02-20,0.84,0.5261546,0.5387,NA,0.526,1
2016,Nevada,Bernie Sanders,2015-12-31,2016-02-20,0.2,0.3012837,0.3145,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-01,2016-02-20,0.72,0.5262103,0.5392,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-01,2016-02-20,0.45,0.3013705,0.3138,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-02,2016-02-20,0.86,0.5262103,0.5392,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-02,2016-02-20,0.35,0.3013705,0.3138,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-03,2016-02-20,0.83,0.526324,0.5412,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-03,2016-02-20,0.21,0.3015434,0.3123,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-04,2016-02-20,0.83,0.5263767,0.5394,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-04,2016-02-20,0.21,0.3017519,0.3191,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-05,2016-02-20,0.85,0.5264302,0.5418,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-05,2016-02-20,0.18,0.3018407,0.3179,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-06,2016-02-20,0.75,0.5264842000000001,0.5429,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-06,2016-02-20,0.35,0.3019306,0.3184,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-07,2016-02-20,0.76,0.5265162,0.5418,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-07,2016-02-20,0.24,0.302014,0.3249,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-08,2016-02-20,0.71,0.5264957,0.5379,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-08,2016-02-20,0.18,0.3025079,0.3324,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-09,2016-02-20,0.6,0.5260466,0.5299,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-09,2016-02-20,0.25,0.30307310000000004,0.3392,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-10,2016-02-20,0.74,0.5261140000000001,0.5288,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-10,2016-02-20,0.25,0.3031334,0.3425,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-11,2016-02-20,0.65,0.5219413,0.5248,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-11,2016-02-20,0.34,0.3049014,0.3401,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-12,2016-02-20,0.6,0.5221798,0.5279,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-12,2016-02-20,0.35,0.3048802,0.3404,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-13,2016-02-20,0.56,0.520992,0.5283,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-13,2016-02-20,0.43,0.3053562,0.3413,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-14,2016-02-20,0.59,0.5212047,0.532,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-14,2016-02-20,0.38,0.3054616,0.3416,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-15,2016-02-20,0.59,0.5212958,0.533,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-15,2016-02-20,0.41,0.30556110000000003,0.342,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-16,2016-02-20,0.58,0.5213435,0.5329,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-16,2016-02-20,0.31,0.3056937,0.3439,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-17,2016-02-20,0.64,0.5211808,0.5342,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-17,2016-02-20,0.4,0.306079,0.3439,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-18,2016-02-20,0.69,0.521445,0.533,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-18,2016-02-20,0.38,0.306112,0.3407,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-19,2016-02-20,0.68,0.5218744000000001,0.5301,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-19,2016-02-20,0.35,0.3075278,0.3545,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-20,2016-02-20,0.57,0.521577,0.526,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-20,2016-02-20,0.37,0.3079363,0.3613,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-21,2016-02-20,0.67,0.5214571,0.5214,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-21,2016-02-20,0.4,0.3071295,0.3488,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-22,2016-02-20,0.65,0.5214920000000001,0.5171,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-22,2016-02-20,0.37,0.3071358,0.3542,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-23,2016-02-20,0.65,0.5215567,0.5173,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-23,2016-02-20,0.35,0.30729460000000003,0.3558,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-24,2016-02-20,0.65,0.5219233,0.5168,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-24,2016-02-20,0.35,0.3078588,0.3577,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-25,2016-02-20,0.62,0.5223473,0.5094,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-25,2016-02-20,0.4,0.3078702,0.3577,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-26,2016-02-20,0.66,0.5224929,0.5073,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-26,2016-02-20,0.39,0.3079282,0.3611,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-27,2016-02-20,0.66,0.5223283,0.5072,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-27,2016-02-20,0.35,0.3075978,0.3607,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-28,2016-02-20,0.65,0.5215393,0.5052,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-28,2016-02-20,0.35,0.3074579,0.3628,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-29,2016-02-20,0.7,0.5215387,0.5039,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-29,2016-02-20,0.36,0.3075375,0.3648,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-30,2016-02-20,0.68,0.5215159,0.5039,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-30,2016-02-20,0.34,0.3074841,0.3648,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-01-31,2016-02-20,0.82,0.5214485,0.5036,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-01-31,2016-02-20,0.26,0.3075914,0.3701,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-01,2016-02-20,0.74,0.5217245,0.5027,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-01,2016-02-20,0.39,0.3076762,0.3706,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-02,2016-02-20,0.74,0.5228474,0.5471,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-02,2016-02-20,0.3,0.3086528,0.3501,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-03,2016-02-20,0.73,0.5230336,0.5068,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-03,2016-02-20,0.27,0.3085876,0.3634,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-04,2016-02-20,0.71,0.5230317,0.5094,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-04,2016-02-20,0.28,0.3087119,0.3578,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-05,2016-02-20,0.65,0.5224736,0.4927,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-05,2016-02-20,0.34,0.3079296,0.3646,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-06,2016-02-20,0.63,0.5225843,0.4928,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-06,2016-02-20,0.39,0.3079115,0.3646,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-07,2016-02-20,0.64,0.5225987,0.4974,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-07,2016-02-20,0.41,0.3079189,0.3666,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-08,2016-02-20,0.58,0.5228073,0.4975,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-08,2016-02-20,0.39,0.3076273,0.3747,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-09,2016-02-20,0.66,0.522839,0.5014,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-09,2016-02-20,0.37,0.30761340000000004,0.3737,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-10,2016-02-20,0.69,0.5217233,0.4978,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-10,2016-02-20,0.31,0.3058204,0.3751,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-11,2016-02-20,0.65,0.4780012,0.4771,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-11,2016-02-20,0.36,0.3898478,0.4253,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-12,2016-02-20,0.58,0.4817417,0.4647,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-12,2016-02-20,0.43,0.3831506,0.4204,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-13,2016-02-20,0.56,0.4823812,0.4579,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-13,2016-02-20,0.46,0.38204790000000005,0.4303,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-14,2016-02-20,0.6,0.4828681,0.4596,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-14,2016-02-20,0.42,0.3808321,0.429,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-15,2016-02-20,0.57,0.4839897,0.4689,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-15,2016-02-20,0.44,0.3786533,0.4282,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-16,2016-02-20,0.55,0.4936472,0.4887,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-16,2016-02-20,0.47,0.4461383,0.4662,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-17,2016-02-20,0.55,0.4933575,0.49,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-17,2016-02-20,0.45,0.44335189999999997,0.4643,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-18,2016-02-20,0.6,0.4964946,0.487,NA,0.526,1
2016,Nevada,Bernie Sanders,2016-02-18,2016-02-20,0.42,0.4360465,0.4641,NA,0.473,0
2016,Nevada,Hillary Clinton,2016-02-19,2016-02-20,0.65,0.4966071,0.4859,NA,0.526,1
